isEdited,date,userName,review,rating,title,app_name,app_id,developerResponse
False,2022-06-23 02:19:53,cychosz1,I get 6 minutes of the same unskipable ad  for every 16 minutes of screen time it has good shows but is by far one of the worst streaming services ive paid for i dont mind reasonable length adds or if it had as many but skippable. The only way i can comfortably recommend this app is if you have ad block. With that many ads it should be free,1,Too many ads,hulu-stream-shows-movies,376510438,
False,2022-05-21 01:36:14,Catchows,"Once a month, when they do their update. It blocks my live tv and tell me to log in to the app when I’m at home. The problem is, I AM AT HOME. So I have to call in once a month to get it fix on their end and they are always slammed. Imagine going through this issue during the nba playoffs. I’m cancelling when the nba season is over",1,App messes up whenever there is an update,hulu-stream-shows-movies,376510438,
False,2022-05-13 14:50:40,tychinaaas,They force you to download the app even if you just want to use your phone web browser to sign in on your tv. They take you to the activation page then a pop up for the app that you can’t exit out of comes up. I don’t have a lot of space on my phone nor do I watch tv from my phone ever. Stop forcing us to download a pointless app on our phone!,1,Bogus,hulu-stream-shows-movies,376510438,
False,2022-04-07 14:46:50,Jacob5151,This app is really ticking me off for as much money as I pay per month. The live channel feed will not load. For weeks now it has said loading error. I can’t change channels at all. Also when I’m playing the TV in the background while using other apps it cuts off after 10 seconds of use. Terrible.,1,loading error,hulu-stream-shows-movies,376510438,
False,2022-02-06 00:44:32,HelloKittyJ8,It’s frustrating that we pay money for a service that’s frustrating. I shouldn’t have to keep changing the volume when watching a show. The volume on the shows are super low and the commercials are sky high! It’s extremely aggravating to go through this.,2,Fix it!,hulu-stream-shows-movies,376510438,
False,2022-02-05 16:54:47,Cholate milk shack,There’s just to many ads! Every 5 minutes there’s an ad and I’m not trying to send hate but it’s wayyyyy to much it’s ridiculous! I’ve been trying to watch my hero academia but there’s just so many ads!,4,Great app but…,hulu-stream-shows-movies,376510438,
False,2022-01-29 00:35:11,Fe6318,"If you are going to offer customers an app for iPad, please check if it works properly before go public. It’s irritating to not be able to have subtitles in English when watching international movies. I’d love to be able to speak every languages on earth but let’s keep it real, nobody can. So more options would be nice. Please fix it.",1,Stupid iPad app subtitles option does not work.,hulu-stream-shows-movies,376510438,
False,2022-01-13 02:00:17,"12956293)!,'nsmaiwbs",I’m tired of these streaming apps I was in the middle of a show and the next day I can’t continue to watch it because I would now have to pay for the live tv in order to watch it. Like why do you continuously move different shows and movies from having to pay for the live tv to the regular. It’s just getting stupid at this point.,1,Why,hulu-stream-shows-movies,376510438,
False,2022-01-05 07:36:51,Istaywired,"Sooooooo many commercials.  Impossible to watch anything in peace.  Honestly, if I see another prescription drug commercial I’ll probably just catch something from watching the commercials all the time.  The app cuts out all the time.  The tv shows are soooooo slow to update very annoying.  If it wasn’t free with my phone plan I wouldn’t watch it.",1,Commercials Commercials Commercials,hulu-stream-shows-movies,376510438,
False,2022-07-25 23:01:53,missgirl88,"please god put the selection bar below the selected text. (When choosing profile and entering information) Conforming to industry standard is the clear way to go here. It looks so goofy above. 

Otherwise a good app",4,Selection Signifier,hulu-stream-shows-movies,376510438,
False,2022-06-24 02:34:12,HuluHater(NicknameTaken),What you watch is up to your taste. That being said you’d expect a streaming service owned by Disney to be able to load a show/movie right back up after an ad but it doesn't often times meaning you have to either restart hoping it doesn't do it again or just skip an entire episode,1,Worst of the streaming services,hulu-stream-shows-movies,376510438,
False,2022-06-13 02:12:44,Seadesire,"Simply put; making viewers go back, back, back, back to get to a home screen is simply ridiculous. If you’re going to give us suggestions of other movies we might like, don’t make us keep hitting the back arrow to get to the home screen. Add an X or something to close out.",2,Needs ‘home’ function,hulu-stream-shows-movies,376510438,
False,2022-05-30 00:45:40,A&HN,"This app continues to crash every day. Shows will not play, have any sound, or will not download to play. I have tried rebooting the app, deleting and restoring the app; shut down the device and restart again- nothing works! Please fix the bugs, glitches and everything else that’s wrong with the app ASAP and give us a new update!",1,Needs new updates,hulu-stream-shows-movies,376510438,
False,2022-04-27 15:01:29,BRio485,"I have the app and when I choose the movie it gives me an error message “We’re having trouble playing this” and when it chooses to play there is no sound. I have other movie apps and they play fine, so it’s not on my side.
This is a paid subscription and I feel like I’m being cheated. 
I can’t even watch it when I choose to.",1,Not working on my iPad,hulu-stream-shows-movies,376510438,
False,2022-04-22 00:24:41,Sodus315,"Has been crashing a lot here lately and then after this last update, it won’t play anything at all now!! Just says we’re having trouble playing this for everything not just live tv! As much as this cost it shouldn’t have this many issues!! Not happy!",1,Always crashing and saying we’re having trouble playing this,hulu-stream-shows-movies,376510438,
False,2022-04-21 02:54:01,Carytheking,I don’t like how content is advertised as being on the platform only to load it and then it says you need additional content it’s starting to get really annoying. Also every time I load the app it won’t load any continent unless I go back-and-forth between TV and movies first.,2,Needs work,hulu-stream-shows-movies,376510438,
False,2022-04-07 14:01:46,Concerned UX Geek,"Loving this cool new feature where every time an adbreak is over another, longer one starts. It’s really fun watching 30 seconds of a show, a minute and a half of ads, and another two minutes of ads. Really fun feature!",3,Cool New Feature >:(,hulu-stream-shows-movies,376510438,
False,2022-03-17 22:36:22,Mikesbbehe,"This app has constantly made me rewatch ads, even when I just went back one time for the 15 seconds, I may have missed.

I currently can’t watch MHA episode 89 on on my phone, for some unexplainable reason.

I have issues with the app not tracking where I’m at and making me manually find where I was at",1,"Too many bugs, enough time given to fix.",hulu-stream-shows-movies,376510438,
False,2022-01-25 02:17:05,xWolfFlayz,I’ve been trying to watch an episode of a show and it keeps playing only ads. I wait after the ad is done and then it freezes and stays instead of playing the episode. I exit out and go back in and it still does the same thing.,2,Ad glitches,hulu-stream-shows-movies,376510438,
False,2022-01-24 10:24:17,yanangay,This app has continuous glitches and problems with how ads run into videos and vice versa. As well as how the videos run and if the subtitles decide to come on even if you select to have them on. By far the worst streaming experience I’ve had. I don’t understand why so many ads need to be played despite paying already to watch,1,Worst streaming app I’ve had,hulu-stream-shows-movies,376510438,
False,2022-09-07 11:16:42,hoeboejoeboe,The shows that I can watch for free shouldn’t have adds and it’s seems like they just keep giving me more adds and the price of the subscription is going up,4,NEEDS WORK,hulu-stream-shows-movies,376510438,
False,2022-09-22 13:21:10,Bill from Lyft,The format when you are watching and there are like 5 suggestions under the screen. Nothing is worse than you show being interrupted because you touched your screen on accident,3,Good it for one thing,hulu-stream-shows-movies,376510438,
False,2022-07-19 17:32:01,Mamafriedel,"I love the shows on this app, but I would enjoy them more if the shows I pick would actually play and not show an error message.",4,App needs bug fixes,hulu-stream-shows-movies,376510438,
False,2022-08-26 20:11:32,Catlina c;,DUDE! The ads are ridiculous! You play 2 minute ads 3-4 times throughout at 23-25 minute show! And you play them at the worst times! Stop cutting off the good parts towards the end just so we have to watch the commercial! You’re ruining the climax jeez . And choose! Either play 2 minute commercials once or twice or play 30 second commercials goodness!,1,commercial ads,hulu-stream-shows-movies,376510438,
False,2022-08-26 05:14:48,PBJ2001,The biggest problem using this on an iPad is that it WILL NOT PLAY SOUND 80% OF THE TIME. Once in a while it works. It’s just random whether it will work or not. Sometimes I even get an error screen and it will not even play the visuals. There’s nothing wrong with my Ipad. I only have problems with this app.,2,Terribly glitchy,hulu-stream-shows-movies,376510438,
False,2022-08-05 23:18:51,confused0909,This app crashes every other time I use it. The same error comes up each time. Unable to play this title and I should restart my device. So frustrating! I updated it to the latest version and it still crashes every other time. I’m literally cancelling my subscription over this.,1,Crashes all the time despite new updates,hulu-stream-shows-movies,376510438,
False,2022-07-30 01:41:57,RATEWEDSEE,My friends paid the extra money for no ads but for some reason they are still getting ads. Can you remove the ads when you pay the money to get rid of them? Or is that some kind of glitch?,2,Paid extra money for no ads,hulu-stream-shows-movies,376510438,
False,2022-07-15 03:05:20,Player917942598321689,"I don’t mind commercials. I understand they’re necessary. But why do we need it when the show ends, in the beginning and then again after the intro song?  So 3 in less than 5 minutes. That’s just ridiculous.",3,Commercials,hulu-stream-shows-movies,376510438,
False,2022-07-19 06:48:00,Scootermcbagginsstick,"Crazy how you guys have received 1000’s of complaints and there are numerous blogs online about your sound not working for particular iPads anymore but you just keep allowing the glitch. Absolutely pointless to have this ap now unless I feel like lip reading.. please figure it out, it’s been months since the ap update that caused all of this. Inexcusable.",1,No sound.,hulu-stream-shows-movies,376510438,
False,2022-06-13 12:38:54,cece mom,So this app is good because I can watch anime but the ads are to long for me I mean 1 whole minute who is just gonna sit there and wait a whole minute it’s ridiculous I don’t like it I just wanna watch my shows my to manny ads,3,I love the app but…a few changes please,hulu-stream-shows-movies,376510438,
False,2022-06-27 23:40:15,reeee banana,"Your ads are ridiculously not needed, it is very annoying for there to be an ad every 5-10 mins of each episode for the anime I am watching. I dont mind the ads but it gets really annoying and it is way to long. If you are going to put ads at least make it 25 seconds or less. If you ever can, please make less ads and make it shorter.",1,Add,hulu-stream-shows-movies,376510438,
False,2022-06-24 02:12:26,Baitone13,"When watching a show a second time, the playlist will play the last minutes of a show if you already watched them.  Why does this happen?  Just a simple fix in the app would correct this.  Nope it ruins a playlist every time.  Not worth it to buy full subscription the flaw is at every level.",1,Watching reruns,hulu-stream-shows-movies,376510438,
False,2022-06-22 01:43:45,Wolfnjan,"Overall, the app works well but I’m consistently having problems with the sound dropping out on this app. Ofttimes will start out fine but go on mute after a commercial. Other apps work fine so it definitely seems to be something with this app.",2,Problem with sound,hulu-stream-shows-movies,376510438,
False,2022-06-04 08:37:14,drinkweed,"They have some decent content but it feels impossible to enjoy when you’re getting plastered with ads constantly. I’m paying money for a streaming service that still has ads on it, none of the competition does. These ads are unskippable and extremely long, sticking with the competitors until this improves.",1,TOO MANY ADS,hulu-stream-shows-movies,376510438,
False,2022-04-08 07:37:43,nocashapp,"This is absolutely the worst app ever apart from ads It always shows some random error message makes the entire fire stick and Roku freeze. Cheap and worst Customer service and also the all performance is worst ever.
It’s been a year the performance of this app is degrading yoy but ads are perfect never have any issues but movie stops like 10 times",1,By far the worst app ever,hulu-stream-shows-movies,376510438,
False,2022-04-08 02:25:31,Abq2DC,"Have to open and close App at least three ti,es to get home screen to load and then most the time the shows dont load or they load with no sound. Paying more than sixty a month for an App that doesnt work as well as free streaming apps.  Time to switch.",2,Doesnt work at least half the time,hulu-stream-shows-movies,376510438,
False,2022-01-14 04:44:50,Imixalot,It’s annoying when your into something and they hit you with 2 mins of random foolishness… I am starting to dislike this platform… eventually I’ll just bite off the internet since I already pay for that… and find somewhere tha I don’t have to be disturbed with dumb ads,2,The commercials,hulu-stream-shows-movies,376510438,
True,2022-09-06 07:22:46,ecallene,"In the course of any streaming episode, it plays the same ad for asthma medicine and psoriasis play at least four times. If you’re lucky maybe there’s one for car insurance. Really annoying.",3,Same ads over and over and over,hulu-stream-shows-movies,376510438,"{'id': 2164318, 'body': ""Thanks for reviewing the app — we greatly appreciate the feedback. If you're trying to connect to your TV via HDMI or Airplay, we're sorry to report that neither setup is currently supported which is likely why you're having playback trouble when doing so. That being said, we are working to expand our HDMI and Airplay compatibility in the future so please stay tuned. We'll be sharing your experience with that and the sensitivity of the playback controls with the rest of our team for further consideration."", 'modified': '2022-09-06T07:22:46Z'}"
False,2022-08-25 22:36:23,Cvadh387,"I don’t understand why I have to pay money per month for an app that doesn’t even work correctly. There are always errors when playing the next episode, but playing the previous episode worked fine. There are always error codes. This app needs to be fixed ASAP",1,The app needs serious improvement,hulu-stream-shows-movies,376510438,
False,2022-08-06 21:48:50,Jalynne12,Can you PLEASE not repeat the same commercial if we just want to rewind to hear what they said before the commercial that I now have to watch again!! I’m begging you!! I thought that you would’ve fixed this but it’s been like a year now and CW allows you to skip the commercials if you’ve already watched them while rewinding,1,Commercial glitch,hulu-stream-shows-movies,376510438,
False,2022-06-08 17:51:54,Crochetowl,"After about 6-7 attempts, the app finally opened past getting just a black screen. With the iPhone, i get in after 2-3 attempts. Would be nice, for a change, to get in on the first try as a norm not as an exception.",3,iPad version not the most stable,hulu-stream-shows-movies,376510438,
False,2022-06-04 04:20:29,TH1287,"The amount of ads is pretty ridiculous especially for shows that aren’t even a full 45 minutes you sit through ads and then if you need to rewind to a scene, you have to go through some of the ads all over again.",2,Good Amount of Issues,hulu-stream-shows-movies,376510438,
False,2022-06-03 15:42:34,mmm0835,"The app is constantly crashing on my Samsung TV (bought Dec 2021 so it’s not an issue with my tv). All other apps like Netflix, Paramount+, Disney+, etc work fine. I tried deleting the app to reinstall, but now it’s showing “load failure”. It is incredibly frustrating because what am I paying a monthly subscription for then? Maybe this is a sign to cancel.",1,Developer fail,hulu-stream-shows-movies,376510438,
False,2022-05-01 07:10:55,alyssiakarinne,My kids like to watch cocomelon while they go to sleep but after watching it for so long it cuts off because of inactivity and has a pop up asking if I’m napping if anybody missed anything they can just rewind it and go back to what they missed please take it off!,2,Please take off Nap time pop up,hulu-stream-shows-movies,376510438,
False,2022-03-05 16:01:43,Tyara96,"Honestly i might as well watch cable with the amount of ads they put on EVERYTHING , all these streaming services have become greedy I don’t want to upgrade to get rid of ads the initial point of these apps were to WATCH WITHOUT ADS now you have to pay twice to get the perks? Trash..",2,Too many ads,hulu-stream-shows-movies,376510438,
False,2022-02-07 06:00:04,F0ck 1t,"I was happy with the selection and quality, but the constant ads are infuriating!!! Every episode starts with an ad. You can’t even rewind without having to rewatch them. I’d pay for an ad free experience if it was available. As it is I’ll watch my current series and cancel.",2,Too many ads!!!,hulu-stream-shows-movies,376510438,
False,2022-01-25 15:33:19,Harley874Quinn 😘,Please fix the subtitles for anime every time I watch an anime the subtitles do not pop up and then if you click on the subtitles it stops the whole video completely and blacks it out which is so annoying now I can’t watch any of my anime anymore because it doesn’t have the subtitles at the bottom any and I have updated the app fully,1,Fix The subtitles for anime,hulu-stream-shows-movies,376510438,
False,2022-01-07 05:34:28,Notmuchtoknow,"Love the app. I think the lay out is sensible and everything works flawlessly, but there’s one thing that I think is quite silly: you can’t take screenshots in the app. Why prevent it when users can grab the same screenshot from a PC or Mac?",3,Lame you can’t take screen shots,hulu-stream-shows-movies,376510438,
False,2022-03-13 01:03:33,browneyedwanderer,The mixing from going to the show to the ad is awful. I have the turn the tv up for the show and mute it when an ad pops up because the ad is SO loud.,4,Ad Sound Quality,hulu-stream-shows-movies,376510438,
False,2022-08-14 07:40:07,bdjaixysjowhdnd,"Spend a quarter of the episode of one of my favorite shows. Won’t even let me upgrade to the ad free plan without creating an entirely new account. The ads they do show are either the same thing over and over again, or at worst very inappropriate to be seen by my children. Very disappointed in this company.",1,The advertising is terrible.,hulu-stream-shows-movies,376510438,
False,2022-07-17 16:24:47,Evelyn Rose Kosarek,This is fuN to watch anime on and all but for some reason it tells you theres this amount of season but after one season it doesn’t let you watch it anymore and when on your phone you can’t watch thing because its like oh sorry trouble connecting try again later but i have five bars very displeased with this app,1,Why,hulu-stream-shows-movies,376510438,
False,2022-06-15 00:23:50,kawcol,"I love everything so far , just the Commercials is to much , you watch it more then the actual show !! I hope they fix that also you have to rewatch it if you accidentally press back to the dots yeh no thank you for that but I’ll still watch until I’m done with my show !",2,It’s okay,hulu-stream-shows-movies,376510438,
False,2022-05-20 13:22:58,beyonder422,"App used to work fine but after recent update, app will start, splash screen will show momentarily and then disappear.  You can see the app is still running when app switch display is engaged, but when selecting the app again, it does the same thing.  Displays momentarily then disappears, apparently into the background...",1,Not working on iOS 13.3.1,hulu-stream-shows-movies,376510438,
False,2022-03-13 05:02:25,generated ratings,The fact that you literally pay for a subscription service and you still get 3 two minute long ads in one episode of a show is absolutely ridiculous! I feel like all im watching is ads!  That’s 6 minutes of just ads for a 20 minute show that’s just stupid. There’s nothing I really like about this app to be honest.,1,Commercials,hulu-stream-shows-movies,376510438,
False,2022-02-18 18:49:59,CalmingChaos-27,"Amazing content, but pause button only works on portrait and not landscape mode. Pressing it on landscape doesn’t even register. Otherwise no problems.",4,"Good, but one fixable issue",hulu-stream-shows-movies,376510438,
False,2022-10-02 04:21:01,kevinbrogers,"Usually a 5-star app but lately it has been lagging tremendously. Freezes on a frame of video but the audio keeps playing, then gets caught up for a few seconds and does it again. Very distracting. Issue started after moving to iPhone 14 Pro Max running iOS 16.0.1.",2,Problems streaming video,hulu-stream-shows-movies,376510438,
False,2022-08-19 06:05:45,Dookie Houser MD,"Unable to play messages after about 30 seconds of playback, over and over. Unusable. Unacceptable for a paid service.

P-dev320

Other streaming apps work fine in same device",3,P-dev320 Unable to play error messages,hulu-stream-shows-movies,376510438,
False,2022-07-17 11:47:55,maddogsimms,"When watching tv on my iPhone app works, but the moment I use airplay it doesn’t. When on airplay randomly the show will stop working, won’t switch to the next episode, and won’t start where you left off. It used to work perfectly fine, but for the past few months it hasnt been. Very aggravating.",1,Don’t work right,hulu-stream-shows-movies,376510438,
False,2022-06-18 02:04:38,taken1393,I pay for the premium subscription and I find that I still can’t access all of the movies and tv shows that I wanted to watch.,3,You don’t get all movies and shows even if you pay for premium,hulu-stream-shows-movies,376510438,
False,2022-05-21 02:52:35,janelliebean2020,Every month I have to log-in on the web. Ok. Sure. Whatever. But then the ONLY way I can get it to work again on my phone or iPad is to completely delete and reinstall the app not ONCE but TWICE every time. Too much work for what we pay.,2,Constantly having to reload and sign in,hulu-stream-shows-movies,376510438,
False,2022-03-22 22:28:45,epatricial,"I had previously had the no add subscription and recently switched to the ad one. Ever since, my episodes are glitchy when commercials play. Also, when I go to resume a show that I had previously started, it will not play.",2,Glitchy for ad subscription,hulu-stream-shows-movies,376510438,
False,2022-01-25 13:56:07,lagartijapantionera,"I’m just trying to watch a simple episode, but the ads are never ending. It doesn’t let me watch the rest of the episode at all.I get really frustrated with these types of things and I’m just simply going to delete the app because it makes me angry that I’m paying for sale subscription and the app itself doesn’t work.",1,Fix the glitch,hulu-stream-shows-movies,376510438,
False,2022-09-13 22:39:16,ynottbag,"The app is great, has great shows, but the guy saying he is the second richest person in the UK is a liar and if he was he would actually be from the UK because no Jersey shore douche would ever be knighted",5,Awesome,hulu-stream-shows-movies,376510438,
False,2022-08-12 03:30:34,😚😚hi😚😔😘,I love this app so much there is a lot of cool shows and movies. But there is some adds that annoy me so much like the blippi add other than that this is an awesome app and the shows and movie are cool.,5,I love this app,hulu-stream-shows-movies,376510438,
False,2022-09-08 11:33:55,jekekewk,"🚨normally i would give the app five stars but the commercials are making my blood boil and i find it unnecessary, I shouldn’t have to watch another set of commercials and the episode i’m watching from the very beginning just cause i decided to exit the app for a bit and pause it🚨",2,🤨🫵,hulu-stream-shows-movies,376510438,
False,2022-09-07 01:03:24,Ksa36,"Constantly have to restart. Get the error message to restart my device. Half of the time that I get successful streaming, I have no sound and have to restart again. Based on reviews, this is a common problem. Why is there no update to fix this?  I can stream movies with other services with no issues.",1,Will not play on iPad,hulu-stream-shows-movies,376510438,
False,2022-07-29 16:01:49,whyyyyyyyyyyyyyyyyyyyyyyt,Often times I’ll be able to watch 10-15 minutes & the app will crash. It’s usually fine after but I often have to rewatch ads or lose my spot entirely.,3,Crashes frequently,hulu-stream-shows-movies,376510438,
False,2022-06-23 14:51:00,briibrii111,"Every time I’m watching something it shuts off and goes to a screen saying something is wrong. I can go out and close my app but it just keeps doing it, I literally sit there for 10 mins closing the screen and reopening it just to do it over and over again",2,Horrible app,hulu-stream-shows-movies,376510438,
False,2022-06-21 05:05:10,MJohan.,Across multiple devices this app will fail to initiate streaming and play audio.  Other streaming apps will function correctly to rule out device issues. I’ve used this application for years and there always seems to be technical issues with each release.,1,Glitchy app. Shows fail to play audio,hulu-stream-shows-movies,376510438,
False,2022-05-06 14:46:54,jdunrhyfjndhdufjrndhfuciemrmf,Every time I want to watch a show there is always so much adds I really want less adds,5,To much adds for anime,hulu-stream-shows-movies,376510438,
False,2022-06-12 00:01:24,Jameswithadhd,This app is so glitchy and when it does work and I try to watch a recording it starts in the middle of the show and will then play the beginning of the show afterwards but it says it’s starting from the beginning. It just ruined ANOTHER episode of Atlanta for me…. Don’t record anything and expect it to work properly.,1,Recordings Are Always Messed Up,hulu-stream-shows-movies,376510438,
False,2022-06-11 18:06:51,feisty33,Absolutely ridiculous that I am away from home trying to watch the College baseball regionals and I am unable to because I “haven’t signed into my account using my phone while at my home location in 30 days”. Why would I sign into my phone to watch TV when I am home with an actual TV?,1,I pay for the service let me use it!!!!,hulu-stream-shows-movies,376510438,
False,2022-04-07 07:07:30,A_Hale54,The ads on on this app almost make the content unwatchable. Click on an episode sit through a 50 second ad then watch the intro of the show then watch a 2 minute ad smh. You better not accidentally back out of an episode or you will be put through an ad once you click back in.,1,Ads are way out of hand,hulu-stream-shows-movies,376510438,
False,2022-03-03 11:07:49,nicholaswentworth,"Not only is it slow but you also need to provide more firmware updates because you make my speakers crack when I’m trying to play my movie. This shows that you guys should probably charge less. In addition, your app costs way to much money and you don’t have anything new since I’ve had this app.",1,Your app is slow,hulu-stream-shows-movies,376510438,
False,2022-01-23 03:05:41,Julia B 😄😄,Please add the season 5 dub I’m dying to find out what happened after the window busted so please if it is possible,5,When will season 5 dub of my hero academia be out,hulu-stream-shows-movies,376510438,
False,2022-09-03 09:09:52,It is hard to get a nickname,Since when did they change it to where you have to be subscribed in order to log in? I guess since I can log in and search for show I may be interested in I have no reason to subscribe. I’m not going to pay just to find out there’s nothing I’m interested in.,1,Can’t log in without subscription,hulu-stream-shows-movies,376510438,
False,2022-09-02 03:08:54,Goofy Tigger,"The show gets to the first ad break, plays ads until the timer runs down, resets the timer and plays more ads, then doesn’t resume the show. Just freezes. 

Sometimes it plays three sets of ads consecutively before *not* resuming the show. 

Tried removing app and reinstalling. Didn’t help.",1,It only plays ads.,hulu-stream-shows-movies,376510438,
False,2022-08-26 07:51:23,cindy\x/lulu,"I will download episodes and the next time I open the app (mere seconds later) it’ll have deleted all of them or they’ll be deleted in front of my very eyes. I’ll watch them disappear one by one. This app is bugged and no matter how many times I’ve tried it, it’s failed me.",2,Cannot download,hulu-stream-shows-movies,376510438,
False,2022-06-30 21:22:01,JeffR03,"Where’s the sound? I’ve uninstalled the app, restarted my iPad running the current iOS, and reinstalled but still no sound.

Update: Still no sound after leaving this review over a month ago. What’s the point of paying for subscription if I can’t use the app across ALL of my devices? These app developers are useless, seriously.",1,Trash App,hulu-stream-shows-movies,376510438,
False,2022-05-22 04:53:13,pat9rick,"If you stop watching in the middle of an episode when you restart it starts at the beginning, which wouldn’t be too bad if it didn’t make you watch all the adds again to get back to where you were.  It’s not a big deal the first time, but now that it’s been weeks I can’t stand it.",1,Very frustrating,hulu-stream-shows-movies,376510438,
False,2022-04-27 00:15:57,Srodad,"First off, I hate having to watch commercials during movies. That’s a crappy way to stream a movie. Second, the fast forward and rewind feature is too so! I do like some of the content but it’s not worth the price!",3,Not the best!,hulu-stream-shows-movies,376510438,
False,2022-01-25 01:05:55,Emmy Sweetcat Sso,"It’s nice ig but whenever we watch shows and an ad break comes, the little timer in the corner shows when the ads are over but they over run the timer and we watch too many, I have to watch more ads than the actual show. This is really bothersome.",2,bruh,hulu-stream-shows-movies,376510438,
False,2022-08-06 03:15:22,JMNarovich,"There are way too many ads! When I rewind or fast forward, and go over the ad mark, it plays adds before and after it replays. The ads are played more often than necessary.",3,Ads,hulu-stream-shows-movies,376510438,
False,2022-09-27 03:00:10,realAA192206,"There are numerous glitches regarding playback on iPad. Continuous error messages despite restarting app, resetting device, and uninstalling and reinstalling the app. Following the directions on the error message page don’t even work. This NEEDS to be reassessed and the bugs worked out to be a much better iPad application.",1,HORRIBLE playback issues on iPad app,hulu-stream-shows-movies,376510438,
False,2022-09-26 01:56:12,thagoatkw,"I can’t watch anything for more than 20 seconds without the video freezing. The audio continues to play but the video continues to freeze. Even after updating the app, or deleting and reinstalling it on my phone it continues to do it. It’s irritating",2,Broken,hulu-stream-shows-movies,376510438,
False,2022-08-12 19:03:09,Kaizer284,"I’m not paying the ridiculous premium prices just so this app can randomly delete the shows I’ve downloaded before I ever start them. This happens constantly and completely randomly. If you can’t provide the service you promised when I paid, you’re giving that money back",1,I’ll be requesting a refund,hulu-stream-shows-movies,376510438,
False,2022-07-20 19:47:35,android!,"Service is good. Pretty much 5 stars. The app brings it down, my downloads keep automatically deleting (within 30 seconds of finishing download). At the least convenient time",3,Big issues,hulu-stream-shows-movies,376510438,
False,2022-07-20 01:37:56,Red.Doll_232,"This is the day after I already gave my first review, suddenly I keep repeatedly getting extra ads even after the first 1-2 minute ad finished - Why??",4,Extra ads??,hulu-stream-shows-movies,376510438,
False,2022-06-08 06:00:40,yaya12321,Everything about the app is fine and nice. My only complaint though is how it’s nearly impossible to press the pause button.,4,Good,hulu-stream-shows-movies,376510438,
False,2022-05-06 19:20:19,your cool as ice,"Can you please add a Lock Screen feature? I think it would help my mom with it, because my little brother takes her phone and messes it up. Plwase",4,Lock Screen,hulu-stream-shows-movies,376510438,
False,2022-05-05 20:29:34,h12k7s,"I have had adds within the same 30 seconds of each-other each lasting 2 minutes while paying for a subscription, this is a rip-off and your practically paying to just watch adds.",1,Why so many adds when you have a subscription,hulu-stream-shows-movies,376510438,
False,2022-03-05 00:44:20,Joshua Dubois,Constantly when I open the app at home on my network I get the error message saying to open it while I am at home until then the live TV is blocked meanwhile I am sitting at home in the chair constantly getting this message this needs to be fixed!!,2,Error,hulu-stream-shows-movies,376510438,
False,2022-02-09 00:34:19,willi iam wonka,"All the other apps at least open on low wifi speed. This one just churns. Yes it’s updated, yes the others buffer. This one you can’t even get to the menu.",3,"Great content, but takes a lot of bandwidth to open.",hulu-stream-shows-movies,376510438,
False,2022-08-28 10:08:11,Ryno tho,"Somebody was listening, thanks for fixing the bugs at least the ones I was having problems with, now keep it up",4,Ok,hulu-stream-shows-movies,376510438,
False,2022-08-16 19:52:53,Shawnaem206415,"It’s hard to get really into a show when the adds are every 5 mins. And if you forget where you left off then forget it, you’ll have to watch even more adds to fast forward or rewind the show",2,Too many adds,hulu-stream-shows-movies,376510438,
False,2022-07-18 21:22:55,DonnaRoth,"I am being charged for an account I can’t access, so I can’t even log in to cancel the account 🤬🤬. When I go to the help section, it just runs me in circles, since apparently the e-mail is not mine!!!  This is extremely frustrating.  Beware of signing up for accounts that make it difficult to cancel.",1,Can’t access account,hulu-stream-shows-movies,376510438,
False,2022-07-15 03:39:46,Nizey_,I’m so tired of this dumb app. I’ve tried deleting it and downloading it again but the same issue persists. It’s been months. Like seriously frustrating that there’s no one to reach out to for answers at the very least. Subscription for this app treading on thin ice at this point 😡,1,Force crashes when I try to open it on my phone,hulu-stream-shows-movies,376510438,
False,2022-06-04 20:33:51,Cwo2kreft,I have to start and restart the app 1000 times and then I’ll be lucky if I have sound. Have uninstalled and reinstalled. Turned my iPad on and off again. Nothing works.  This was a really good app. What happened? Desperately need fixes or else I will be seeking another streaming platform.,2,"Was good app, not now",hulu-stream-shows-movies,376510438,
False,2022-05-25 01:56:44,Debster228,"It’s very annoying that the some of the episodes of shows I watched are marked as “unwatched”. I force closed the app, powered down my device and uninstalled and reinstalled the app. Nothing changed. Please fix this.",3,Frustrating,hulu-stream-shows-movies,376510438,
False,2022-04-27 00:11:05,nfarenga,"I’m on season 5 and was watching the series just fine and now all of sudden the sound doesn’t play. All the other shows I tap on have sound but not Golden Girls. I can hear the sound just fine on my iPhone but my iPad mini won’t work. Called and chatted, tried everything they suggested but nothing helped.",1,No sound for Golden Girls on iPad mini 4,hulu-stream-shows-movies,376510438,
False,2022-02-06 04:31:30,KFrankie533,Grainy play. So many ads and little show that I can’t even back up to catch what I missed. I’m glad they overdo the ads so much because it makes it a no-brainer to cancel the package that charges stupid high fees while still sodomizing you with ads and failing to provide good picture during the shows. You saved us a lot of money.,1,Meh,hulu-stream-shows-movies,376510438,
False,2022-01-26 19:10:38,appriciates_old_shows_teen,I wish the widgets would present both recommendations and “keep watching” to kids profiles. What I’m saying is to allow the widgets to be usura le even in kids profiles. Please.,4,Kids profiles in widgets please,hulu-stream-shows-movies,376510438,
